dataset,n,R,metodo,tiempo
ratio-resistenciam1,33,17662,DP,2.02781
ratio-resistenciam1,34,17271,DP,2.03284
ratio-resistenciam1,35,15896,DP,1.87267
ratio-resistenciam1,36,20561,DP,2.53717
ratio-resistenciam1,37,20216,DP,2.68696
ratio-resistenciam1,38,19013,DP,2.53345
ratio-resistenciam1,39,19349,DP,2.78905
ratio-resistenciam1,40,19451,DP,2.80445
ratio-resistenciam1,41,20548,DP,2.45554
ratio-resistenciam1,42,21423,DP,2.87208
ratio-resistenciam1,43,24896,DP,3.91369
ratio-resistenciam1,44,21557,DP,3.10953
ratio-resistenciam1,45,23606,DP,3.1144
ratio-resistenciam1,46,22811,DP,3.48351
ratio-resistenciam1,47,24579,DP,3.94155
ratio-resistenciam1,48,22129,DP,3.8
ratio-resistenciam1,49,26196,DP,3.93371
ratio-resistenciam1,50,19635,DP,3.44285
ratio-resistenciam1,51,27050,DP,4.05261
ratio-resistenciam1,52,27251,DP,4.48845
ratio-resistenciam1,53,27568,DP,4.70282
ratio-resistenciam1,54,27579,DP,4.97443
ratio-resistenciam1,55,27236,DP,5.625
ratio-resistenciam1,56,27053,DP,5.11508
ratio-resistenciam1,57,31570,DP,6.24325
ratio-resistenciam1,58,34923,DP,7.07469
ratio-resistenciam1,59,31669,DP,6.72215
ratio-resistenciam1,60,29385,DP,5.50196
ratio-resistenciam1,61,29796,DP,5.84082
ratio-resistenciam1,62,27218,DP,6.16421
ratio-resistenciam1,63,32460,DP,6.35272
ratio-resistenciam1,64,29169,DP,7.12005
ratio-resistenciam1,65,34446,DP,6.70001
ratio-resistenciam1,66,34572,DP,7.81937
ratio-resistenciam1,67,32292,DP,6.30233
ratio-resistenciam1,68,32878,DP,8.03873
ratio-resistenciam1,69,32122,DP,7.40715
ratio-resistenciam1,70,34565,DP,7.8077
ratio-resistenciam1,71,37689,DP,9.22298
ratio-resistenciam1,72,35547,DP,8.08281
ratio-resistenciam1,73,36147,DP,7.34969
ratio-resistenciam1,74,42174,DP,9.06651
ratio-resistenciam1,75,36788,DP,8.61376
ratio-resistenciam1,76,36223,DP,8.83202
ratio-resistenciam1,77,35107,DP,8.65114
ratio-resistenciam1,78,38094,DP,10.3901
ratio-resistenciam1,79,37875,DP,8.39637
ratio-resistenciam1,80,42849,DP,12.2654
ratio-resistenciam1,81,42594,DP,12.2641
ratio-resistenciam1,82,38578,DP,10.1816
ratio-resistenciam1,83,41369,DP,11.1847
ratio-resistenciam1,84,34577,DP,9.30541
ratio-resistenciam1,85,47337,DP,12.8066
ratio-resistenciam1,86,40726,DP,9.90734
ratio-resistenciam1,87,44853,DP,12.5134
ratio-resistenciam1,88,48197,DP,13.4937
ratio-resistenciam1,89,44911,DP,12.6944
ratio-resistenciam1,90,49001,DP,14.1853
ratio-resistenciam1,91,43756,DP,13.902
ratio-resistenciam1,92,45882,DP,12.3247
ratio-resistenciam1,93,47659,DP,13.6749
ratio-resistenciam1,94,52454,DP,12.1188
ratio-resistenciam1,95,50817,DP,13.2148
ratio-resistenciam1,96,45283,DP,13.5628
ratio-resistenciam1,97,45135,DP,12.6985
ratio-resistenciam1,98,54303,DP,16.0572
ratio-resistenciam1,99,48162,DP,14.3454
ratio-resistenciam1,100,51863,DP,14.6857
ratio-resistenciaM1,1,996,DP,0.009703
ratio-resistenciaM1,2,1200,DP,0.012332
ratio-resistenciaM1,3,1379,DP,0.019838
ratio-resistenciaM1,4,1261,DP,0.029278
ratio-resistenciaM1,5,1344,DP,0.03658
ratio-resistenciaM1,6,2212,DP,0.067401
ratio-resistenciaM1,7,4571,DP,0.094065
ratio-resistenciaM1,8,4773,DP,0.159036
ratio-resistenciaM1,9,3260,DP,0.100148
ratio-resistenciaM1,10,5573,DP,0.212223
ratio-resistenciaM1,11,6556,DP,0.280279
ratio-resistenciaM1,12,4997,DP,0.239983
ratio-resistenciaM1,13,4612,DP,0.237445
ratio-resistenciaM1,14,5345,DP,0.248996
ratio-resistenciaM1,15,8114,DP,0.369349
ratio-resistenciaM1,16,8740,DP,0.65264
ratio-resistenciaM1,17,7501,DP,0.405519
ratio-resistenciaM1,18,8377,DP,0.569477
ratio-resistenciaM1,19,5896,DP,0.393701
ratio-resistenciaM1,20,11009,DP,0.786179
ratio-resistenciaM1,21,10295,DP,1.00223
ratio-resistenciaM1,22,12628,DP,1.09663
ratio-resistenciaM1,23,11836,DP,1.22855
ratio-resistenciaM1,24,14328,DP,1.47484
ratio-resistenciaM1,25,15164,DP,1.93361
ratio-resistenciaM1,26,14029,DP,1.31067
ratio-resistenciaM1,27,15624,DP,1.57882
ratio-resistenciaM1,28,13280,DP,1.50461
ratio-resistenciaM1,29,12879,DP,1.59456
ratio-resistenciaM1,30,15040,DP,2.16704
ratio-resistenciaM1,31,17486,DP,1.96702
ratio-resistenciaM1,32,15349,DP,2.46359
ratio-resistenciaM1,33,20848,DP,2.81174
ratio-resistenciaM1,34,14718,DP,2.25756
ratio-resistenciaM1,35,17452,DP,2.31587
ratio-resistenciaM1,36,18124,DP,2.64423
ratio-resistenciaM1,37,14383,DP,2.56842
ratio-resistenciaM1,38,22014,DP,3.84846
ratio-resistenciaM1,39,18619,DP,3.20547
ratio-resistenciaM1,40,23358,DP,3.80723
ratio-resistenciaM1,41,21751,DP,3.77876
ratio-resistenciaM1,42,19445,DP,3.27839
ratio-resistenciaM1,43,21160,DP,2.81503
ratio-resistenciaM1,44,21964,DP,2.96219
ratio-resistenciaM1,45,20229,DP,4.39481
ratio-resistenciaM1,46,24779,DP,4.56467
ratio-resistenciaM1,47,20136,DP,3.90314
ratio-resistenciaM1,48,27726,DP,5.90711
ratio-resistenciaM1,49,28257,DP,5.89865
ratio-resistenciaM1,50,27302,DP,6.12506
ratio-resistenciaM1,51,26605,DP,5.44059
ratio-resistenciaM1,52,26724,DP,5.66808
ratio-resistenciaM1,53,23816,DP,4.68287
ratio-resistenciaM1,54,26781,DP,5.85185
ratio-resistenciaM1,55,29782,DP,5.41932
ratio-resistenciaM1,56,27210,DP,6.77437
ratio-resistenciaM1,57,29426,DP,6.93217
ratio-resistenciaM1,58,32496,DP,6.79916
ratio-resistenciaM1,59,28376,DP,6.85492
ratio-resistenciaM1,60,31423,DP,6.92649
ratio-resistenciaM1,61,32668,DP,7.74983
ratio-resistenciaM1,62,29553,DP,7.16441
ratio-resistenciaM1,63,33152,DP,6.78191
ratio-resistenciaM1,64,28026,DP,7.19244
ratio-resistenciaM1,65,36773,DP,7.97295
ratio-resistenciaM1,66,33437,DP,7.41104
ratio-resistenciaM1,67,29344,DP,7.48032
ratio-resistenciaM1,68,35186,DP,8.47151
ratio-resistenciaM1,69,34465,DP,8.48756
ratio-resistenciaM1,70,38678,DP,9.91064
ratio-resistenciaM1,71,33655,DP,9.58237
ratio-resistenciaM1,72,35372,DP,9.84288
ratio-resistenciaM1,73,36688,DP,9.71401
ratio-resistenciaM1,74,30546,DP,8.43847
ratio-resistenciaM1,75,39504,DP,11.1523
ratio-resistenciaM1,76,36870,DP,10.5287
ratio-resistenciaM1,77,40708,DP,11.6846
ratio-resistenciaM1,78,42281,DP,12.2108
ratio-resistenciaM1,79,36314,DP,11.5838
ratio-resistenciaM1,80,39503,DP,11.7811
ratio-resistenciaM1,81,41340,DP,13.6327
ratio-resistenciaM1,82,38734,DP,12.218
ratio-resistenciaM1,83,37479,DP,12.2026
ratio-resistenciaM1,84,45233,DP,13.0203
ratio-resistenciaM1,85,43344,DP,13.7333
ratio-resistenciaM1,86,45668,DP,15.271
ratio-resistenciaM1,87,40399,DP,13.4137
ratio-resistenciaM1,88,47568,DP,18.1324
ratio-resistenciaM1,89,45197,DP,14.7187
ratio-resistenciaM1,90,50263,DP,16.3027
ratio-resistenciaM1,91,44113,DP,14.6852
ratio-resistenciaM1,92,43998,DP,15.4849
ratio-resistenciaM1,93,44405,DP,16.3733
ratio-resistenciaM1,94,49069,DP,15.3571
ratio-resistenciaM1,95,50020,DP,17.1181
ratio-resistenciaM1,96,50362,DP,16.5784
ratio-resistenciaM1,97,47190,DP,15.419
ratio-resistenciaM1,98,44556,DP,17.5566
ratio-resistenciaM1,99,51724,DP,17.0389
ratio-resistenciaM1,100,48977,DP,17.4795
dinamica,1000,1000,DP,40.7327
dinamica,1000,1500,DP,42.3169
dinamica,1000,2000,DP,48.6886
dinamica,1000,2500,DP,48.8203
dinamica,1000,3000,DP,50.6717
dinamica,1000,3500,DP,52.9186
dinamica,1000,4000,DP,50.0567
dinamica,1000,4500,DP,52.4065
dinamica,1000,5000,DP,52.5793
dinamica,1000,5500,DP,56.3545
dinamica,1000,6000,DP,53.8086
dinamica,1000,6500,DP,52.4538
dinamica,1000,7000,DP,57.5006
dinamica,1000,7500,DP,54.567
dinamica,1500,1000,DP,58.7783
dinamica,1500,1500,DP,64.6576
dinamica,1500,2000,DP,72.4947
dinamica,1500,2500,DP,73.9357
dinamica,1500,3000,DP,73.3211
dinamica,1500,3500,DP,75.7403
dinamica,1500,4000,DP,75.7555
dinamica,1500,4500,DP,83.7571
dinamica,1500,5000,DP,88.7583
dinamica,1500,5500,DP,84.6465
dinamica,1500,6000,DP,79.2817
dinamica,1500,6500,DP,86.9511
dinamica,1500,7000,DP,100.443
dinamica,1500,7500,DP,106.464
dinamica,2000,1000,DP,108.38
dinamica,2000,1500,DP,86.5545
dinamica,2000,2000,DP,85.0589
dinamica,2000,2500,DP,142.213
dinamica,2000,3000,DP,141.603
dinamica,2000,3500,DP,153.9
dinamica,2000,4000,DP,149.336
dinamica,2000,4500,DP,189.278
dinamica,2000,5000,DP,170.261
dinamica,2000,5500,DP,269.799
dinamica,2000,6000,DP,105.723
dinamica,2000,6500,DP,129.74
dinamica,2000,7000,DP,121.609
dinamica,2000,7500,DP,117.747
dinamica,2500,1000,DP,122.087
dinamica,2500,1500,DP,125.751
dinamica,2500,2000,DP,134.744
dinamica,2500,2500,DP,127.267
dinamica,2500,3000,DP,128.913
dinamica,2500,3500,DP,162.744
dinamica,2500,4000,DP,123.55
dinamica,2500,4500,DP,133.671
dinamica,2500,5000,DP,125.673
dinamica,2500,5500,DP,129.389
dinamica,2500,6000,DP,136.658
dinamica,2500,6500,DP,133.279
dinamica,2500,7000,DP,139.514
dinamica,2500,7500,DP,139.324
dinamica,3000,1000,DP,120.411
dinamica,3000,1500,DP,135.069
dinamica,3000,2000,DP,140.627
dinamica,3000,2500,DP,144.372
dinamica,3000,3000,DP,149.063
dinamica,3000,3500,DP,154.425
dinamica,3000,4000,DP,164.046
dinamica,3000,4500,DP,166.365
dinamica,3000,5000,DP,168.023
dinamica,3000,5500,DP,170.965
dinamica,3000,6000,DP,164.795
dinamica,3000,6500,DP,181.1
dinamica,3000,7000,DP,177.937
dinamica,3000,7500,DP,173.339
dinamica,3500,1000,DP,143.096
dinamica,3500,1500,DP,161.114
dinamica,3500,2000,DP,184.575
dinamica,3500,2500,DP,177.466
dinamica,3500,3000,DP,179.9
dinamica,3500,3500,DP,311.139
dinamica,3500,4000,DP,249.99
dinamica,3500,4500,DP,216.597
dinamica,3500,5000,DP,202.315
dinamica,3500,5500,DP,225.178
dinamica,3500,6000,DP,228.099
dinamica,3500,6500,DP,210.474
dinamica,3500,7000,DP,223.29
dinamica,3500,7500,DP,239.581
dinamica,4000,1000,DP,189.035
dinamica,4000,1500,DP,199.306
dinamica,4000,2000,DP,218.784
dinamica,4000,2500,DP,221.785
dinamica,4000,3000,DP,225.299
dinamica,4000,3500,DP,233.425
dinamica,4000,4000,DP,229.862
dinamica,4000,4500,DP,239.71
dinamica,4000,5000,DP,244.515
dinamica,4000,5500,DP,249.366
dinamica,4000,6000,DP,253.661
dinamica,4000,6500,DP,265.826
dinamica,4000,7000,DP,257.462
dinamica,4000,7500,DP,264.874
dinamica,4500,1000,DP,212.531
dinamica,4500,1500,DP,232.985
dinamica,4500,2000,DP,249.313
dinamica,4500,2500,DP,248.86
dinamica,4500,3000,DP,251.833
dinamica,4500,3500,DP,265.13
dinamica,4500,4000,DP,272.572
dinamica,4500,4500,DP,269.846
dinamica,4500,5000,DP,274.982
dinamica,4500,5500,DP,292.258
dinamica,4500,6000,DP,287.435
dinamica,4500,6500,DP,290.438
dinamica,4500,7000,DP,301.008
dinamica,4500,7500,DP,293.857
dinamica,5000,1000,DP,242.847
dinamica,5000,1500,DP,272.649
dinamica,5000,2000,DP,274.63
dinamica,5000,2500,DP,282.695
dinamica,5000,3000,DP,289.501
dinamica,5000,3500,DP,289.844
dinamica,5000,4000,DP,303.493
dinamica,5000,4500,DP,310.176
dinamica,5000,5000,DP,313.684
dinamica,5000,5500,DP,318.54
dinamica,5000,6000,DP,313.976
dinamica,5000,6500,DP,322.403
dinamica,5000,7000,DP,335.072
dinamica,5000,7500,DP,330.079
dinamica,5500,1000,DP,287.577
dinamica,5500,1500,DP,303.887
dinamica,5500,2000,DP,311.696
dinamica,5500,2500,DP,306.735
dinamica,5500,3000,DP,315.209
dinamica,5500,3500,DP,334.024
dinamica,5500,4000,DP,324.943
dinamica,5500,4500,DP,339.605
dinamica,5500,5000,DP,339.824
dinamica,5500,5500,DP,360.859
dinamica,5500,6000,DP,344.669
dinamica,5500,6500,DP,357.339
dinamica,5500,7000,DP,382.038
dinamica,5500,7500,DP,371.857
dinamica,6000,1000,DP,295.661
dinamica,6000,1500,DP,331.258
dinamica,6000,2000,DP,332.523
dinamica,6000,2500,DP,354.61
dinamica,6000,3000,DP,345.069
dinamica,6000,3500,DP,354.181
dinamica,6000,4000,DP,381.484
dinamica,6000,4500,DP,382.636
dinamica,6000,5000,DP,387.421
dinamica,6000,5500,DP,398.529
dinamica,6000,6000,DP,398.485
dinamica,6000,6500,DP,387.409
dinamica,6000,7000,DP,414.992
dinamica,6000,7500,DP,405.887
dinamica,6500,1000,DP,331.094
dinamica,6500,1500,DP,359.634
dinamica,6500,2000,DP,383.178
dinamica,6500,2500,DP,388.584
dinamica,6500,3000,DP,396.424
dinamica,6500,3500,DP,397.633
dinamica,6500,4000,DP,396.516
dinamica,6500,4500,DP,416.948
dinamica,6500,5000,DP,405.105
dinamica,6500,5500,DP,463.98
dinamica,6500,6000,DP,432.012
dinamica,6500,6500,DP,421.319
dinamica,6500,7000,DP,435.739
dinamica,6500,7500,DP,444.813
dinamica,7000,1000,DP,353.413
dinamica,7000,1500,DP,395.687
dinamica,7000,2000,DP,427.984
dinamica,7000,2500,DP,409.73
dinamica,7000,3000,DP,415.561
dinamica,7000,3500,DP,425.492
dinamica,7000,4000,DP,434.174
dinamica,7000,4500,DP,431.908
dinamica,7000,5000,DP,447.969
dinamica,7000,5500,DP,512.07
dinamica,7000,6000,DP,459.764
dinamica,7000,6500,DP,458.72
dinamica,7000,7000,DP,486.356
dinamica,7000,7500,DP,488.24
dinamica,7500,1000,DP,403.169
dinamica,7500,1500,DP,420.574
dinamica,7500,2000,DP,437.498
dinamica,7500,2500,DP,459.776
dinamica,7500,3000,DP,462.848
dinamica,7500,3500,DP,482.393
dinamica,7500,4000,DP,472.552
dinamica,7500,4500,DP,482.188
dinamica,7500,5000,DP,477.879
dinamica,7500,5500,DP,523.297
dinamica,7500,6000,DP,477.905
dinamica,7500,6500,DP,480.607
dinamica,7500,7000,DP,501.085
dinamica,7500,7500,DP,507.342
